hgnc_id,5
hgnc_id,37133
hgnc_id,24086
hgnc_id,7
hgnc_id,27057
hgnc_id,23336
hgnc_id,41022
hgnc_id,41523
hgnc_id,8
hgnc_id,30005
hgnc_id,18149
hgnc_id,17968
hgnc_id,1
hgnc_id,2
hgnc_id,3
hgnc_id,4
hgnc_id,13666
hgnc_id,12
hgnc_id,21298
hgnc_id,18226
hgnc_id,17
hgnc_id,24427
hgnc_id,50301
hgnc_id,32037
hgnc_id,32038
hgnc_id,50305
hgnc_id,17929
hgnc_id,25662
hgnc_id,19679
hgnc_id,30205
hgnc_id,18
hgnc_id,19
hgnc_id,15886
hgnc_id,33842
hgnc_id,20
hgnc_id,21022
hgnc_id,28417
hgnc_id,49894
hgnc_id,23993
hgnc_id,14235
hgnc_id,17366
hgnc_id,51526
hgnc_id,19235
hgnc_id,21
hgnc_id,22
hgnc_id,49667
hgnc_id,23
hgnc_id,29
hgnc_id,32
hgnc_id,33
hgnc_id,34
hgnc_id,35
hgnc_id,36
hgnc_id,37
hgnc_id,38
hgnc_id,39
hgnc_id,39983
hgnc_id,30
hgnc_id,31
hgnc_id,14637
hgnc_id,14638
hgnc_id,32972
hgnc_id,40
hgnc_id,45
hgnc_id,46
hgnc_id,47
hgnc_id,48
hgnc_id,49
hgnc_id,50
hgnc_id,41
hgnc_id,14114
hgnc_id,31129
hgnc_id,31130
hgnc_id,42
hgnc_id,51
hgnc_id,53
hgnc_id,54
hgnc_id,55
hgnc_id,56
hgnc_id,40055
hgnc_id,57
hgnc_id,33352
hgnc_id,33353
hgnc_id,59
hgnc_id,60
hgnc_id,52
hgnc_id,14639
hgnc_id,14640
hgnc_id,16022
hgnc_id,61
hgnc_id,62
hgnc_id,63
hgnc_id,64
hgnc_id,65
hgnc_id,42662
hgnc_id,66
hgnc_id,67
hgnc_id,68
hgnc_id,69
hgnc_id,70
hgnc_id,53628
hgnc_id,71
hgnc_id,48841
hgnc_id,48842
hgnc_id,72
hgnc_id,73
hgnc_id,74
hgnc_id,13884
hgnc_id,13886
hgnc_id,13887
hgnc_id,17553
hgnc_id,18717
hgnc_id,18718
hgnc_id,20154
hgnc_id,21396
hgnc_id,21398
hgnc_id,23759
hgnc_id,25656
hgnc_id,16407
hgnc_id,18289
hgnc_id,40012
hgnc_id,15868
hgnc_id,19837
hgnc_id,20293
hgnc_id,24538
hgnc_id,38856
hgnc_id,28235
hgnc_id,26971
hgnc_id,49685
hgnc_id,13921
hgnc_id,16128
hgnc_id,28756
hgnc_id,28394
hgnc_id,34041
hgnc_id,34042
hgnc_id,34043
hgnc_id,34044
hgnc_id,38508
hgnc_id,38509
hgnc_id,38510
hgnc_id,24278
hgnc_id,26925
hgnc_id,26111
hgnc_id,11320
hgnc_id,20035
hgnc_id,24011
hgnc_id,29859
hgnc_id,17265
hgnc_id,76
hgnc_id,77
hgnc_id,78
hgnc_id,19195
hgnc_id,29132
hgnc_id,79
hgnc_id,81
hgnc_id,30655
hgnc_id,21230
hgnc_id,25829
hgnc_id,28975
hgnc_id,17369
hgnc_id,39557
hgnc_id,18275
hgnc_id,23842
hgnc_id,82
hgnc_id,83
hgnc_id,84
hgnc_id,85
hgnc_id,86
